,prof_id,first_name,school_id,school_name
0,1613832,Erica,1320,University of Vermont
1,1515529,Allison,1320,University of Vermont
2,2048039,Alicia,1320,University of Vermont
3,262191,Dale,1320,University of Vermont
4,262193,Wayne,1320,University of Vermont
5,1941560,Wolfgang,1320,University of Vermont
6,819256,Maria,1320,University of Vermont
7,2646076,Madeleine,1320,University of Vermont
8,2646077,Yangguang,1320,University of Vermont
9,1212482,Matthew,1320,University of Vermont
10,327753,Huck,1320,University of Vermont
11,639055,Jonathan,1320,University of Vermont
12,2056272,Wolfgang,1320,University of Vermont
13,1343576,Cate,1320,University of Vermont
14,925785,David,1320,University of Vermont
15,925787,Adriana,1320,University of Vermont
16,1269861,Liz,1320,University of Vermont
17,2736246,Jonathan,1320,University of Vermont
18,2736247,Kuo,1320,University of Vermont
19,508029,Kelley,1320,University of Vermont
20,2531458,Deborah,1320,University of Vermont
21,458883,Laurie,1320,University of Vermont
22,2580610,Emily,1320,University of Vermont
23,499847,Gideon,1320,University of Vermont
24,1982600,Jonathan,1320,University of Vermont
25,1081487,Emma,1320,University of Vermont
26,704661,Declan,1320,University of Vermont
27,1761430,Lindsay,1320,University of Vermont
28,589996,Charlie,1320,University of Vermont
29,590001,Yolanda,1320,University of Vermont
30,590002,S. Lynn,1320,University of Vermont
31,532660,Mary Lou,1320,University of Vermont
32,2531509,Seunghyun,1320,University of Vermont
33,2236599,Hamid,1320,University of Vermont
34,590011,Maureen,1320,University of Vermont
35,590016,Patricia,1320,University of Vermont
36,1867970,Ingrid,1320,University of Vermont
37,1687749,Sarah,1320,University of Vermont
38,245997,Jennifer,1320,University of Vermont
39,762100,John,1320,University of Vermont
40,2679035,Andrew,1320,University of Vermont
41,327936,Miguel,1320,University of Vermont
42,762112,Zephyr,1320,University of Vermont
43,57603,Karla,1320,University of Vermont
44,2818311,Ariana,1320,University of Vermont
45,696593,Jason,1320,University of Vermont
46,934176,Bryan,1320,University of Vermont
47,2769193,James,1320,University of Vermont
48,1581359,Omar,1320,University of Vermont
49,2375987,Veronica,1320,University of Vermont
50,164159,Don,1320,University of Vermont
51,164160,Melissa,1320,University of Vermont
52,1605960,Lisa,1320,University of Vermont
53,844118,Vincent,1320,University of Vermont
54,745814,Catalina,1320,University of Vermont
55,2728285,Gayle,1320,University of Vermont
56,1286500,Lindsay,1320,University of Vermont
57,655722,Dawn,1320,University of Vermont
58,2597229,Ernesto,1320,University of Vermont
59,786809,Theresia,1320,University of Vermont
60,786819,Ian,1320,University of Vermont
61,2236809,Todd,1320,University of Vermont
62,2302347,Dimitry,1320,University of Vermont
63,2302354,Janet,1320,University of Vermont
64,1974675,Kristen,1320,University of Vermont
65,770454,Tina,1320,University of Vermont
66,1630620,Teresa,1320,University of Vermont
67,2302369,Henry,1320,University of Vermont
68,1532326,Martha,1320,University of Vermont
69,1532328,Anthony,1320,University of Vermont
70,2302378,Cecilia,1320,University of Vermont
71,1720750,Amy,1320,University of Vermont
72,2720179,Alexandria,1320,University of Vermont
73,2228659,Jonathan,1320,University of Vermont
74,1720755,Betty,1320,University of Vermont
75,1327540,Tao,1320,University of Vermont
76,2302392,Aimee,1320,University of Vermont
77,2048441,Carol,1320,University of Vermont
78,1327545,Grace,1320,University of Vermont
79,1491390,William,1320,University of Vermont
80,2826691,Bruno,1320,University of Vermont
81,2646469,Monica,1320,University of Vermont
82,2507205,Holly,1320,University of Vermont
83,2728396,Jennifer,1320,University of Vermont
84,1901008,Gretel,1320,University of Vermont
85,410065,Caroline,1320,University of Vermont
86,410066,Jay,1320,University of Vermont
87,491985,John,1320,University of Vermont
88,123348,Tony,1320,University of Vermont
89,2146780,Francois,1320,University of Vermont
90,2146783,Jason,1320,University of Vermont
91,147942,Bill,1320,University of Vermont
92,623084,Paul,1320,University of Vermont
93,623086,Greg,1320,University of Vermont
94,401905,Sue,1320,University of Vermont
95,2286069,John,1320,University of Vermont
96,1450485,Guillermo,1320,University of Vermont
97,287230,Joseph,1320,University of Vermont
98,197118,Michele,1320,University of Vermont
99,197120,Stephanie,1320,University of Vermont
100,2826753,Jon,1320,University of Vermont
101,197124,Hesterly (lee Lee),1320,University of Vermont
102,1303052,Janet,1320,University of Vermont
103,1303053,Erik,1320,University of Vermont
104,2187793,Brent,1320,University of Vermont
105,2195990,Oralia,1320,University of Vermont
106,2228764,Emily,1320,University of Vermont
107,926238,Barbara,1320,University of Vermont
108,778797,Ignacio,1320,University of Vermont
109,2368049,Ryan,1320,University of Vermont
110,1991219,Allison,1320,University of Vermont
111,1122877,Keith,1320,University of Vermont
112,598600,Meg,1320,University of Vermont
113,1425997,Kabir,1320,University of Vermont
114,1499732,Marthe,1320,University of Vermont
115,483926,Kenneth,1320,University of Vermont
116,1639005,Youngok,1320,University of Vermont
117,1647208,Alexandru,1320,University of Vermont
118,2548328,Theodore,1320,University of Vermont
119,2638447,E. Thomas,1320,University of Vermont
120,2744948,Craig,1320,University of Vermont
121,975483,Micheal,1320,University of Vermont
122,2622086,Linda,1320,University of Vermont
123,2220693,Deb,1320,University of Vermont
124,2572949,Genell,1320,University of Vermont
125,1630875,Natsumi,1320,University of Vermont
126,1196712,Josephine,1320,University of Vermont
127,844460,Rhonda,1320,University of Vermont
128,2835122,Ryann,1320,University of Vermont
129,1688243,Peter,1320,University of Vermont
130,2138804,Antonio,1320,University of Vermont
131,2097847,Patrick,1320,University of Vermont
132,1942200,Michael ,1320,University of Vermont
133,2073273,Andrew,1320,University of Vermont
134,361182,Deborah,1320,University of Vermont
135,2433760,Nicholas,1320,University of Vermont
136,377568,Maggie,1320,University of Vermont
137,2319078,Jamie,1320,University of Vermont
138,2204392,Ryan,1320,University of Vermont
139,1016563,Steve,1320,University of Vermont
140,967415,Thomas A.,1320,University of Vermont
141,1467132,Susan,1320,University of Vermont
142,2818819,Eric,1320,University of Vermont
143,1065742,Liz,1320,University of Vermont
144,910104,Alec,1320,University of Vermont
145,1819423,Eric,1320,University of Vermont
146,2171679,Marcus,1320,University of Vermont
147,2360108,Nicole,1320,University of Vermont
148,738096,Todd,1320,University of Vermont
149,2597681,Laura,1320,University of Vermont
150,1499967,Catherine,1320,University of Vermont
151,1549126,Alan,1320,University of Vermont
152,2818889,Douglas,1320,University of Vermont
153,172885,Tony,1320,University of Vermont
154,2753372,Juan,1320,University of Vermont
155,1860449,Chris,1320,University of Vermont
156,2204517,Michelle,1320,University of Vermont
157,1270639,Katherine,1320,University of Vermont
158,2794355,Helen,1320,University of Vermont
159,2483063,Jeffrey,1320,University of Vermont
160,1327995,David S.,1320,University of Vermont
161,2425723,Eleanor,1320,University of Vermont
162,2818941,Jane,1320,University of Vermont
163,828300,Dale,1320,University of Vermont
164,287629,Sara,1320,University of Vermont
165,1844122,Melissa,1320,University of Vermont
166,590755,Abigail,1320,University of Vermont
167,1237929,Martin,1320,University of Vermont
168,2737066,Noah,1320,University of Vermont
169,1770410,Harlan,1320,University of Vermont
170,1090481,Kenneth,1320,University of Vermont
171,2769843,Marcus,1320,University of Vermont
172,959411,Martin,1320,University of Vermont
173,402357,Sheila,1320,University of Vermont
174,1565656,Thomas,1320,University of Vermont
175,2655215,Arby,1320,University of Vermont
176,1516528,Marcia,1320,University of Vermont
177,2270194,Justin,1320,University of Vermont
